external_account_id,masked_account_number,bank_id,country_code,counterparty_name,counterparty_type,available_identifier_type,available_identifier_value,risk_score,first_seen_at,last_seen_at,metadata_source,data_visibility
EXT-ACC-000312,****8726,BANK-TCB-EXT,VN,PHAN HOA TRANG,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T18:08:35Z,2025-12-30T06:31:43Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000313,****6325,BANK-VCB-EXT,VN,TRINH NAM XUAN,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T16:30:12Z,2025-12-29T06:07:16Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000314,****9734,BANK-ACB-EXT,VN,BUI LINH OANH,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-04T21:11:47Z,2025-12-31T08:23:38Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000315,****4150,BANK-MBB-EXT,VN,VO NHI PHUONG,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-04T06:04:37Z,2025-12-30T17:45:37Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000316,****4396,BANK-MBB-EXT,VN,VU THAO TAM,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T04:51:34Z,2025-12-29T15:08:20Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000317,****5715,BANK-ACB-EXT,VN,DO XUAN SON,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-06T01:26:16Z,2025-12-28T13:29:23Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000318,****5758,BANK-VPB-EXT,VN,HO YEN KHANH,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-05T19:23:24Z,2025-12-28T07:13:33Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000319,****4505,BANK-FOREIGN-DE-DEMO,DE,DUONG QUANG PHUONG,INDIVIDUAL,NAME_ONLY,,0.216,2025-10-05T02:29:18Z,2025-12-27T15:50:10Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000320,****2789,BANK-VPB-EXT,VN,DOAN SON HUNG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-05T04:12:59Z,2025-12-31T15:05:23Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000321,****4814,BANK-VPB-EXT,VN,TRAN UY NGA,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-05T16:44:38Z,2025-12-28T04:34:48Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000322,****1084,BANK-FOREIGN-JP-DEMO,JP,LY HAI HUNG,INDIVIDUAL,NAME_ONLY,,0.277,2025-10-03T03:07:53Z,2025-12-30T16:27:52Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000323,****5706,BANK-TCB-EXT,VN,LY PHUONG MINH,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-05T05:17:47Z,2025-12-31T16:00:28Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000324,****2465,BANK-VCB-EXT,VN,EXTERNAL DEMO COMPANY 0333,COMPANY,REGISTRATION_NUMBER,EXT-REG-000333,0.178,2025-10-05T19:36:21Z,2025-12-28T07:16:47Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000325,****3880,BANK-TCB-EXT,VN,TRAN LINH HOA,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T22:34:16Z,2025-12-30T10:28:14Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000326,****7504,BANK-VCB-EXT,VN,EXTERNAL DEMO COMPANY 0335,COMPANY,REGISTRATION_NUMBER,EXT-REG-000335,0.178,2025-10-06T18:30:05Z,2025-12-29T08:03:55Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000327,****5742,BANK-TCB-EXT,VN,EXTERNAL DEMO COMPANY 0336,COMPANY,REGISTRATION_NUMBER,EXT-REG-000336,0.055,2025-10-05T09:36:58Z,2025-12-31T21:11:30Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000328,****5662,BANK-VCB-EXT,VN,CAO HAI VAN,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T20:21:43Z,2025-12-28T07:45:57Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000329,****5470,BANK-VPB-EXT,VN,HOANG TRANG OANH,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-04T14:39:45Z,2025-12-31T01:22:27Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000330,****1230,BANK-VCB-EXT,VN,DUONG QUANG LINH,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T01:45:42Z,2025-12-28T14:21:13Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000331,****7643,BANK-MBB-EXT,VN,PHAN LINH NHI,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-06T01:16:33Z,2025-12-28T13:26:08Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000332,****3303,BANK-VPB-EXT,VN,HO HAI LINH,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-03T22:50:28Z,2025-12-30T10:47:40Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000333,****5374,BANK-TCB-EXT,VN,HO PHONG MY,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T13:07:17Z,2025-12-30T01:14:12Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000334,****6890,BANK-MBB-EXT,VN,MAI AN QUANG,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T12:51:05Z,2025-12-30T01:01:15Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000335,****7642,BANK-VCB-EXT,VN,DUONG THAO LAN,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T16:10:46Z,2025-12-29T05:34:52Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000336,****4618,BANK-MBB-EXT,VN,DANG BAO NHI,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-04T12:20:26Z,2025-12-30T22:50:10Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000337,****7813,BANK-TCB-EXT,VN,DUONG KIET BAO,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-04T05:48:25Z,2025-12-30T17:22:56Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000338,****4578,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0347,COMPANY,REGISTRATION_NUMBER,EXT-REG-000347,0.095,2025-10-04T12:36:38Z,2025-12-30T23:16:06Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000339,****2341,BANK-VPB-EXT,VN,EXTERNAL DEMO COMPANY 0348,COMPANY,REGISTRATION_NUMBER,EXT-REG-000348,0.197,2025-10-03T22:05:06Z,2025-12-30T09:55:50Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000340,****2011,BANK-VPB-EXT,VN,LE DAO HANH,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-04T08:59:34Z,2025-12-30T20:17:54Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000341,****6375,BANK-VPB-EXT,VN,DOAN KHANH LAN,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-03T11:39:48Z,2025-12-29T23:30:32Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000342,****2489,BANK-ACB-EXT,VN,PHAN HIEU QUYNH,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-06T16:04:17Z,2025-12-29T05:28:24Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000343,****8429,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0352,COMPANY,REGISTRATION_NUMBER,EXT-REG-000352,0.095,2025-10-04T11:54:31Z,2025-12-30T22:24:15Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000344,****6049,BANK-ACB-EXT,VN,TRAN XUAN OANH,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-03T21:32:42Z,2025-12-30T09:42:52Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000345,****2196,BANK-ACB-EXT,VN,NGUYEN NAM HIEU,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-04T06:20:49Z,2025-12-30T18:08:18Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000346,****8734,BANK-FOREIGN-US-DEMO,US,DOAN DUNG EM,INDIVIDUAL,NAME_ONLY,,0.176,2025-10-05T15:13:55Z,2025-12-27T17:33:51Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000347,****7266,BANK-FOREIGN-JP-DEMO,JP,HOANG HOA BAO,INDIVIDUAL,NAME_ONLY,,0.277,2025-10-06T21:02:21Z,2025-12-28T23:51:27Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000348,****2943,BANK-ACB-EXT,VN,DOAN HUNG YEN,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-03T02:54:56Z,2025-12-29T12:32:49Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000349,****1372,BANK-VPB-EXT,VN,HOANG NGA AN,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-04T10:17:19Z,2025-12-30T21:19:27Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000350,****7214,BANK-ACB-EXT,VN,DOAN KHOA VIET,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-04T18:52:28Z,2025-12-31T05:31:55Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000351,****2848,BANK-TCB-EXT,VN,HOANG SON MINH,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-06T11:28:53Z,2025-12-29T00:36:48Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000352,****2102,BANK-FOREIGN-DE-DEMO,DE,NGUYEN PHONG NAM,INDIVIDUAL,NAME_ONLY,,0.216,2025-10-05T21:13:33Z,2025-12-27T20:54:43Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000353,****7590,BANK-FOREIGN-SG-DEMO,SG,TRAN PHONG CHI,INDIVIDUAL,NAME_ONLY,,0.353,2025-10-06T14:20:36Z,2025-12-28T15:42:13Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000354,****5739,BANK-VPB-EXT,VN,TRAN HUNG TRANG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-04T00:04:59Z,2025-12-30T12:05:26Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000355,****5944,BANK-VPB-EXT,VN,CAO TUAN PHONG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-04T23:50:33Z,2025-12-31T10:52:40Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000356,****3869,BANK-VPB-EXT,VN,DANG SON DUNG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-05T04:22:42Z,2025-12-31T15:08:38Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000357,****9592,BANK-ACB-EXT,VN,TRAN YEN CUONG,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-05T05:59:54Z,2025-12-31T16:19:54Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000358,****9813,BANK-ACB-EXT,VN,DANG CUONG LINH,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-06T16:36:41Z,2025-12-29T06:10:31Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000359,****7761,BANK-TCB-EXT,VN,HOANG OANH DUNG,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T15:20:07Z,2025-12-30T03:30:17Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000360,****4331,BANK-VPB-EXT,VN,HO PHONG QUANG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-03T17:13:31Z,2025-12-30T04:41:34Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000361,****7079,BANK-VCB-EXT,VN,EXTERNAL DEMO COMPANY 0370,COMPANY,REGISTRATION_NUMBER,EXT-REG-000370,0.178,2025-10-05T17:10:33Z,2025-12-28T05:26:38Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000362,****1844,BANK-FOREIGN-DE-DEMO,DE,EXTERNAL DEMO COMPANY 0371,COMPANY,REGISTRATION_NUMBER,EXT-REG-000371,0.216,2025-10-03T16:47:35Z,2025-12-31T05:15:43Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000363,****4555,BANK-VPB-EXT,VN,LE MINH HIEU,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-03T23:42:18Z,2025-12-30T11:16:50Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000364,****2922,BANK-MBB-EXT,VN,NGUYEN NAM MINH,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-05T18:21:50Z,2025-12-28T06:18:28Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000365,****4350,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0374,COMPANY,REGISTRATION_NUMBER,EXT-REG-000374,0.095,2025-10-03T19:23:06Z,2025-12-30T07:33:17Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000366,****9743,BANK-TCB-EXT,VN,DANG CUONG OANH,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-05T15:43:05Z,2025-12-28T03:30:00Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000367,****2615,BANK-MBB-EXT,VN,TRINH QUYNH OANH,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T04:45:05Z,2025-12-29T15:01:52Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000368,****6246,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0377,COMPANY,REGISTRATION_NUMBER,EXT-REG-000377,0.095,2025-10-05T11:56:17Z,2025-12-31T23:37:18Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000369,****3390,BANK-MBB-EXT,VN,TRAN DAO NGA,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T23:45:32Z,2025-12-30T11:23:19Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000370,****7841,BANK-FOREIGN-KR-DEMO,KR,EXTERNAL DEMO COMPANY 0379,COMPANY,REGISTRATION_NUMBER,EXT-REG-000379,0.159,2025-10-05T02:48:44Z,2025-12-27T15:59:53Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000371,****9180,BANK-TCB-EXT,VN,HO DAO PHONG,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-04T06:53:13Z,2025-12-30T18:53:40Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000372,****3756,BANK-MBB-EXT,VN,LY QUYNH OANH,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-06T12:56:22Z,2025-12-29T02:04:17Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000373,****9882,BANK-MBB-EXT,VN,DOAN QUYNH LINH,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T21:00:18Z,2025-12-30T08:51:02Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000374,****7756,BANK-VCB-EXT,VN,LE DUNG AN,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T06:22:34Z,2025-12-31T16:52:18Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000375,****9285,BANK-TCB-EXT,VN,HOANG AN NAM,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-04T18:39:31Z,2025-12-31T05:06:00Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000376,****1257,BANK-VCB-EXT,VN,CAO PHUONG QUYNH,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-03T12:44:36Z,2025-12-30T00:45:03Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000377,****9777,BANK-FOREIGN-KR-DEMO,KR,NGUYEN UY SON,INDIVIDUAL,NAME_ONLY,,0.159,2025-10-08T04:05:19Z,2025-12-30T10:50:55Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000378,****2578,BANK-VCB-EXT,VN,NGO LINH HAI,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T07:30:37Z,2025-12-31T18:00:21Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000379,****5379,BANK-TCB-EXT,VN,TRINH QUANG YEN,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T19:42:33Z,2025-12-30T07:46:14Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000380,****4984,BANK-VCB-EXT,VN,HO OANH DAO,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T06:21:06Z,2025-12-28T19:22:32Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000381,****7640,BANK-TCB-EXT,VN,LE CHI GIANG,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-06T15:38:22Z,2025-12-29T04:46:17Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000382,****9189,BANK-VPB-EXT,VN,NGUYEN LAN GIANG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-04T14:13:50Z,2025-12-31T01:06:15Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000383,****4764,BANK-MBB-EXT,VN,PHAM UY CHI,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-06T00:53:52Z,2025-12-28T12:56:59Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000384,****9897,BANK-VPB-EXT,VN,TRAN EM SON,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-05T08:03:01Z,2025-12-31T18:55:25Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000385,****3362,BANK-VCB-EXT,VN,BUI BINH NAM,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-05T01:18:01Z,2025-12-31T12:52:33Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000386,****5903,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0395,COMPANY,REGISTRATION_NUMBER,EXT-REG-000395,0.095,2025-10-06T01:35:59Z,2025-12-28T13:55:18Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000387,****7288,BANK-TCB-EXT,VN,HO VIET VAN,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-04T02:59:56Z,2025-12-30T14:57:09Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000388,****2284,BANK-TCB-EXT,VN,EXTERNAL DEMO COMPANY 0397,COMPANY,REGISTRATION_NUMBER,EXT-REG-000397,0.055,2025-10-03T18:47:28Z,2025-12-30T07:10:36Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000389,****6580,BANK-MBB-EXT,VN,NGO NGA EM,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-05T09:01:20Z,2025-12-31T20:16:25Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000390,****7499,BANK-VPB-EXT,VN,EXTERNAL DEMO COMPANY 0399,COMPANY,REGISTRATION_NUMBER,EXT-REG-000399,0.197,2025-10-04T07:32:05Z,2025-12-30T19:29:18Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000391,****4737,BANK-MBB-EXT,VN,VO MY QUYNH,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-03T02:38:44Z,2025-12-29T12:10:09Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000392,****5839,BANK-ACB-EXT,VN,MAI CUONG GIANG,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-03T08:15:41Z,2025-12-29T19:17:49Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000393,****7383,BANK-VCB-EXT,VN,HOANG CUONG KHANH,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-04T15:41:19Z,2025-12-31T02:14:17Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000394,****5419,BANK-VCB-EXT,VN,DANG MY BAO,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-06T17:05:50Z,2025-12-29T06:49:24Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000395,****9395,BANK-FOREIGN-SG-DEMO,SG,DUONG XUAN XUAN,INDIVIDUAL,NAME_ONLY,,0.353,2025-10-03T21:10:01Z,2025-12-31T08:30:07Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000396,****6315,BANK-VCB-EXT,VN,DOAN GIANG KIET,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-03T19:52:16Z,2025-12-30T07:59:12Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000397,****4977,BANK-VCB-EXT,VN,HO GIANG XUAN,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-03T09:01:02Z,2025-12-29T19:56:42Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000398,****5933,BANK-TCB-EXT,VN,HUYNH HUNG SON,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-03T10:44:43Z,2025-12-29T22:35:27Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000399,****5911,BANK-TCB-EXT,VN,NGO SON HOA,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-05T08:45:08Z,2025-12-31T19:53:44Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000400,****4203,BANK-VCB-EXT,VN,VU QUYNH KIET,INDIVIDUAL,NAME_ONLY,,0.178,2025-10-04T10:10:51Z,2025-12-30T21:09:44Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000401,****7224,BANK-TCB-EXT,VN,HO VAN NHI,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-04T16:36:24Z,2025-12-31T03:12:36Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000402,****5922,BANK-MBB-EXT,VN,NGO KIET HUNG,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-04T08:36:53Z,2025-12-30T20:08:11Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000403,****5775,BANK-TCB-EXT,VN,HUYNH DIEP TUAN,INDIVIDUAL,NAME_ONLY,,0.055,2025-10-05T20:12:00Z,2025-12-28T07:36:14Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000404,****4971,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0413,COMPANY,REGISTRATION_NUMBER,EXT-REG-000413,0.095,2025-10-05T10:57:58Z,2025-12-31T22:29:15Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000405,****7437,BANK-MBB-EXT,VN,EXTERNAL DEMO COMPANY 0414,COMPANY,REGISTRATION_NUMBER,EXT-REG-000414,0.105,2025-10-03T08:02:43Z,2025-12-29T19:01:37Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000406,****1440,BANK-VPB-EXT,VN,DOAN LINH XUAN,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-06T05:58:25Z,2025-12-28T19:06:20Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000407,****4434,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0416,COMPANY,REGISTRATION_NUMBER,EXT-REG-000416,0.095,2025-10-05T23:16:40Z,2025-12-28T10:44:09Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000408,****2133,BANK-MBB-EXT,VN,EXTERNAL DEMO COMPANY 0417,COMPANY,REGISTRATION_NUMBER,EXT-REG-000417,0.105,2025-10-05T01:08:18Z,2025-12-31T12:36:21Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000409,****5139,BANK-ACB-EXT,VN,HOANG THAO PHONG,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-05T13:04:19Z,2025-12-28T01:00:57Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000410,****2211,BANK-ACB-EXT,VN,EXTERNAL DEMO COMPANY 0419,COMPANY,REGISTRATION_NUMBER,EXT-REG-000419,0.095,2025-10-05T15:56:02Z,2025-12-28T03:49:26Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000411,****7853,BANK-VPB-EXT,VN,HO VIET TRANG,INDIVIDUAL,NAME_ONLY,,0.197,2025-10-06T06:30:49Z,2025-12-28T19:29:01Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000412,****2791,BANK-MBB-EXT,VN,DOAN KIET GIANG,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-05T03:53:32Z,2025-12-31T14:49:11Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000413,****7547,BANK-MBB-EXT,VN,CAO CHI DAO,INDIVIDUAL,NAME_ONLY,,0.105,2025-10-05T07:14:25Z,2025-12-31T17:50:37Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000414,****8052,BANK-MBB-EXT,VN,EXTERNAL DEMO COMPANY 0423,COMPANY,REGISTRATION_NUMBER,EXT-REG-000423,0.105,2025-10-04T20:58:50Z,2025-12-31T08:17:10Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000415,****4621,BANK-FOREIGN-SG-DEMO,SG,TRINH UY XUAN,INDIVIDUAL,NAME_ONLY,,0.353,2025-10-07T17:49:43Z,2025-12-29T21:30:39Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
EXT-ACC-000416,****6651,BANK-ACB-EXT,VN,MAI TRANG KHANH,INDIVIDUAL,NAME_ONLY,,0.095,2025-10-03T10:05:50Z,2025-12-29T21:11:13Z,PAYMENT_MESSAGE,PAYMENT_MESSAGE_ONLY
