customer_id,full_name,date_of_birth,nationality,national_id,phone,email,address_id,occupation,annual_income,customer_risk_level,created_at
CUST-001627,Le Trang Viet,1980-06-20,VN,984966600122,+84916994362,le941@example-sandbox.test,ADDR-001627,Consultant,287120445,LOW,2021-04-04T23:59:59Z
CUST-001628,Do Binh Son,1976-09-16,SG,910166182881,+84977082220,do7615@mail-demo.invalid,ADDR-001628,Driver,231001199,MEDIUM,2022-08-15T23:59:59Z
CUST-001629,Vu Hanh Bao,1998-07-09,VN,914791172645,+84921193235,vu5119@example-sandbox.test,ADDR-001629,Software Engineer,411753697,LOW,2023-04-25T23:59:59Z
CUST-001630,Ho Son Hung,2003-04-08,VN,924513296542,+84949303646,ho860@fictitious-mail.dev,ADDR-001630,Accountant,334000949,LOW,2023-07-04T23:59:59Z
CUST-001631,Pham Kiet Dao,1998-10-23,VN,956445243708,+84965441233,pham7225@mail-demo.invalid,ADDR-001631,Student,28939399,LOW,2022-07-26T23:59:59Z
CUST-001632,Nguyen Khanh Linh,1988-08-04,VN,967539043054,+84953826571,nguyen6938@mail-demo.invalid,ADDR-001632,Accountant,322063375,LOW,2021-04-12T23:59:59Z
CUST-001633,Ly Van Minh,2000-11-20,AU,960545037420,+84931906300,ly6452@mail-demo.invalid,ADDR-001633,Student,57285331,LOW,2021-09-03T23:59:59Z
CUST-001634,Vo Hanh Lan,1973-05-12,VN,969984170470,+84969002170,vo3553@mail-demo.invalid,ADDR-001634,Marketing Specialist,388838704,MEDIUM,2021-09-26T23:59:59Z
CUST-001635,Tran Viet Yen,1985-01-07,VN,996424388527,+84922181808,tran8077@example-sandbox.test,ADDR-001635,Teacher,537222569,MEDIUM,2021-07-09T23:59:59Z
CUST-001636,Huynh Binh Phong,1975-07-12,US,911114665230,+84914114138,huynh1043@fictitious-mail.dev,ADDR-001636,Teacher,435213726,LOW,2023-01-14T23:59:59Z
CUST-001637,Ngo Son Nam,1950-12-27,VN,926476421837,+84944021361,ngo7751@example-sandbox.test,ADDR-001637,Retired,148690056,MEDIUM,2023-12-22T23:59:59Z
CUST-001638,Le Khoa Trang,1957-09-26,AU,960719049268,+84923126013,le5537@fictitious-mail.dev,ADDR-001638,Retired,90107165,LOW,2025-05-13T23:59:59Z
CUST-001639,Mai Tuan An,1982-11-27,VN,923329002235,+84938614516,mai7796@fictitious-mail.dev,ADDR-001639,Teacher,293719869,MEDIUM,2025-06-25T23:59:59Z
CUST-001640,Bui My Cuong,1958-09-08,VN,924062966270,+84953313486,bui4560@fictitious-mail.dev,ADDR-001640,Sales Associate,419266950,LOW,2025-01-17T23:59:59Z
CUST-001641,Ly Chi Hai,1997-06-05,SG,943658297492,+84920268083,ly7925@example-sandbox.test,ADDR-001641,Software Engineer,369489385,LOW,2023-04-13T23:59:59Z
CUST-001642,Do Lan Dao,2003-06-02,AU,975928180228,+84986573538,do2510@fictitious-mail.dev,ADDR-001642,Student,68104083,LOW,2021-08-11T23:59:59Z
CUST-001643,Pham Giang Kiet,1977-01-26,US,980815282223,+84996715498,pham425@fictitious-mail.dev,ADDR-001643,Retail Manager,244637568,HIGH,2020-11-02T23:59:59Z
CUST-001644,Hoang Xuan Khanh,1950-02-06,SG,976100296086,+84976889980,hoang2245@example-sandbox.test,ADDR-001644,Retired,92402412,LOW,2024-06-30T23:59:59Z
CUST-001645,Huynh Quynh Quynh,1967-06-21,JP,932567391415,+84923587062,huynh5072@fictitious-mail.dev,ADDR-001645,Accountant,208206397,LOW,2024-11-12T23:59:59Z
CUST-001646,Bui Dung Van,1991-06-08,VN,959712862806,+84958169932,bui8969@example-sandbox.test,ADDR-001646,Retired,475993095,LOW,2024-11-28T23:59:59Z
CUST-001647,Le Hung Hieu,1999-02-04,VN,996927474282,+84937847119,le832@mail-demo.invalid,ADDR-001647,Student,45516413,LOW,2024-04-30T23:59:59Z
CUST-001648,Huynh Nam Hung,2001-04-28,VN,918187705828,+84984855360,huynh7932@mail-demo.invalid,ADDR-001648,Retail Manager,217366840,MEDIUM,2024-12-18T23:59:59Z
CUST-001649,Do Xuan My,1988-10-06,VN,927125914987,+84966941990,do9075@mail-demo.invalid,ADDR-001649,Accountant,357550370,LOW,2024-07-09T23:59:59Z
CUST-001650,Cao Viet Xuan,2001-04-15,VN,984007912409,+84926549207,cao1569@mail-demo.invalid,ADDR-001650,Student,24208942,MEDIUM,2022-08-23T23:59:59Z
CUST-001651,Nguyen An Tuan,1969-06-21,KR,929408031332,+84937442718,nguyen4323@fictitious-mail.dev,ADDR-001651,Civil Servant,291167332,LOW,2020-07-10T23:59:59Z
CUST-001652,Ly Hieu Xuan,2003-09-16,SG,971070920855,+84919415496,ly6081@example-sandbox.test,ADDR-001472,Factory Worker,302864232,LOW,2024-09-28T23:59:59Z
CUST-001653,Le Hai Dao,2005-12-03,VN,955484917603,+84955225924,le3609@mail-demo.invalid,ADDR-001653,Driver,351256580,LOW,2025-04-14T23:59:59Z
CUST-001654,Mai Nam Binh,1981-10-05,VN,913848961403,+84948493069,mai6080@fictitious-mail.dev,ADDR-001654,Accountant,409079330,LOW,2025-02-15T23:59:59Z
CUST-001655,Vu Khanh Bao,2005-01-25,US,957008523894,+84928039086,vu9430@fictitious-mail.dev,ADDR-001655,Driver,292479515,LOW,2020-07-04T23:59:59Z
CUST-001656,Doan Kiet Binh,1969-12-11,VN,925191769764,+84986285359,doan9904@example-sandbox.test,ADDR-001656,Retail Manager,473298900,HIGH,2023-11-30T23:59:59Z
CUST-001657,Huynh Chi Tuan,1971-11-12,VN,961201239427,+84999386494,huynh5339@example-sandbox.test,ADDR-001657,Retired,597436232,MEDIUM,2025-05-12T23:59:59Z
CUST-001658,Vu Quang Giang,1998-09-02,US,977130675343,+84912564210,vu9354@mail-demo.invalid,ADDR-001658,Student,66221310,MEDIUM,2023-09-19T23:59:59Z
CUST-001659,Vo Yen Quang,1994-09-26,VN,987170982510,+84969152414,vo5751@mail-demo.invalid,ADDR-001659,Student,326718896,LOW,2023-01-30T23:59:59Z
CUST-001660,Cao Van Giang,1960-03-22,VN,958894152525,+84933740801,cao6110@mail-demo.invalid,ADDR-001660,Retail Manager,180186104,LOW,2022-10-30T23:59:59Z
CUST-001661,Ngo Son Phuong,1985-07-07,VN,916982944498,+84940695523,ngo2561@fictitious-mail.dev,ADDR-001661,Nurse,475034871,LOW,2020-11-13T23:59:59Z
CUST-001662,Mai Hoa Tam,1978-09-20,VN,919914119450,+84999157731,mai8885@mail-demo.invalid,ADDR-001662,Accountant,465547617,LOW,2021-05-28T23:59:59Z
CUST-001663,Duong Tuan Dao,1960-05-17,AU,952917260456,+84912686388,duong82@fictitious-mail.dev,ADDR-001663,Marketing Specialist,262890720,LOW,2021-08-25T23:59:59Z
CUST-001664,Ly Phong Phuong,1980-11-26,JP,976881957059,+84937619034,ly7419@fictitious-mail.dev,ADDR-001664,Software Engineer,462845599,LOW,2021-12-08T23:59:59Z
CUST-001665,Duong Khoa Khoa,1999-01-23,AU,987659941467,+84926172078,duong9854@mail-demo.invalid,ADDR-001665,Student,334897526,LOW,2020-05-05T23:59:59Z
CUST-001666,Duong Tuan Dao,1962-06-28,US,998438591674,+84965790245,duong7946@mail-demo.invalid,ADDR-001666,Marketing Specialist,437343222,LOW,2025-07-11T23:59:59Z
CUST-001667,Le Bao Bao,1973-05-02,AU,994576373730,+84982239634,le5255@example-sandbox.test,ADDR-001667,Factory Worker,431626259,LOW,2024-03-27T23:59:59Z
CUST-001668,Ngo Nam Phong,1976-03-01,SG,933404641837,+84973138819,ngo7703@mail-demo.invalid,ADDR-001668,Retail Manager,265753507,LOW,2021-10-21T23:59:59Z
CUST-001669,Nguyen Phong Hoa,1982-09-01,VN,973470460303,+84968408717,nguyen5018@example-sandbox.test,ADDR-001669,Retail Manager,447559756,LOW,2021-02-15T23:59:59Z
CUST-001670,Ly Oanh Uy,1971-08-04,US,952922830938,+84985732526,ly1059@fictitious-mail.dev,ADDR-001670,Teacher,269353996,LOW,2024-11-21T23:59:59Z
CUST-001671,Cao Em Yen,1982-09-02,JP,981403326168,+84929048689,cao3411@mail-demo.invalid,ADDR-001671,Retired,375782456,LOW,2022-03-27T23:59:59Z
CUST-001672,Mai Linh Son,1954-01-03,US,990198810066,+84995726000,mai5775@fictitious-mail.dev,ADDR-001672,Retired,134115123,LOW,2025-02-14T23:59:59Z
CUST-001673,Pham Quang Khoa,1963-02-21,VN,988299350842,+84917994017,pham6021@fictitious-mail.dev,ADDR-001673,Retired,72869898,HIGH,2023-09-19T23:59:59Z
CUST-001674,Dang Lan Uy,1954-08-24,JP,949691172731,+84994263003,dang9010@fictitious-mail.dev,ADDR-001674,Retired,92525853,MEDIUM,2023-07-07T23:59:59Z
CUST-001675,Ho Lan Yen,1957-06-07,VN,971952835598,+84992864576,ho9935@mail-demo.invalid,ADDR-001675,Sales Associate,297170916,MEDIUM,2020-05-08T23:59:59Z
CUST-001676,Le Lan Uy,1982-09-16,JP,975528792489,+84982259385,le6285@fictitious-mail.dev,ADDR-001676,Teacher,188981865,LOW,2023-03-11T23:59:59Z
CUST-001677,Pham Tuan Quynh,1969-09-02,VN,948733086990,+84912709549,pham4324@mail-demo.invalid,ADDR-001677,Civil Servant,477405918,MEDIUM,2025-04-03T23:59:59Z
CUST-001678,Trinh Hai Tam,1994-06-11,VN,987648488951,+84938120400,trinh6063@mail-demo.invalid,ADDR-001678,Teacher,239194747,LOW,2023-06-15T23:59:59Z
CUST-001679,Le Oanh Son,1991-08-12,US,914086982564,+84977064398,le3822@mail-demo.invalid,ADDR-001679,Accountant,149540037,HIGH,2024-08-08T23:59:59Z
CUST-001680,Dang Dao Lan,2000-10-28,VN,948209979255,+84912087152,dang2@example-sandbox.test,ADDR-001680,Student,61017490,LOW,2025-03-29T23:59:59Z
CUST-001681,Tran Son Phuong,1960-12-28,VN,954250330642,+84917058731,tran1359@example-sandbox.test,ADDR-001681,Civil Servant,419097522,LOW,2025-04-24T23:59:59Z
CUST-001682,Cao Khoa Hoa,1958-05-17,SG,928794879903,+84952523431,cao7737@example-sandbox.test,ADDR-001682,Software Engineer,295736434,MEDIUM,2020-12-02T23:59:59Z
CUST-001683,Vo Hai Uy,1960-02-26,VN,984303403693,+84984903574,vo1592@example-sandbox.test,ADDR-001683,Retired,126974501,LOW,2021-04-25T23:59:59Z
CUST-001684,Ho Tuan Chi,1971-02-10,VN,930386488711,+84993769469,ho4270@mail-demo.invalid,ADDR-001684,Civil Servant,275527255,LOW,2024-02-26T23:59:59Z
CUST-001685,Vo Nhi My,1957-05-03,US,990425921692,+84999292882,vo8273@mail-demo.invalid,ADDR-001685,Sales Associate,196761560,LOW,2024-01-11T23:59:59Z
CUST-001686,Do Dao Phuong,1964-10-24,JP,967515770670,+84924062334,do777@example-sandbox.test,ADDR-001686,Sales Associate,241134865,LOW,2021-11-27T23:59:59Z
CUST-001687,Duong Phuong Xuan,1971-05-12,SG,967795457084,+84923776932,duong8675@fictitious-mail.dev,ADDR-001687,Freelancer,372141884,HIGH,2024-09-01T23:59:59Z
CUST-001688,Phan An Hieu,2005-06-06,JP,935563879952,+84958794012,phan7951@fictitious-mail.dev,ADDR-001688,Nurse,159455713,LOW,2024-10-28T23:59:59Z
CUST-001689,Duong Diep Hieu,2002-09-01,VN,934800035589,+84955934951,duong6636@mail-demo.invalid,ADDR-001689,Software Engineer,406369391,LOW,2020-12-02T23:59:59Z
CUST-001690,Ho Phong Oanh,1958-06-20,SG,925559584697,+84952686567,ho2020@example-sandbox.test,ADDR-001690,Retired,319534299,MEDIUM,2024-05-27T23:59:59Z
CUST-001691,Vu Cuong Trang,1986-01-20,VN,953713270552,+84947031715,vu5892@mail-demo.invalid,ADDR-001691,Factory Worker,197466928,LOW,2024-08-13T23:59:59Z
CUST-001692,Dang Hanh Dung,1965-07-11,KR,979977357062,+84948546831,dang3947@fictitious-mail.dev,ADDR-001692,Retired,118655511,MEDIUM,2025-08-24T23:59:59Z
CUST-001693,Ho Son Dao,1998-06-20,VN,949877173502,+84972743902,ho835@fictitious-mail.dev,ADDR-001693,Consultant,352496082,HIGH,2024-04-19T23:59:59Z
CUST-001694,Pham Minh An,1998-01-28,VN,995448473989,+84983204910,pham5371@example-sandbox.test,ADDR-001694,Student,66317325,LOW,2023-11-16T23:59:59Z
CUST-001695,Bui An My,1965-04-06,VN,959547791737,+84919793345,bui5237@example-sandbox.test,ADDR-001695,Software Engineer,288971410,LOW,2023-09-28T23:59:59Z
CUST-001696,Cao Hanh Uy,1995-09-01,SG,921805394214,+84948855133,cao1669@mail-demo.invalid,ADDR-001696,Software Engineer,167133646,HIGH,2024-03-04T23:59:59Z
CUST-001697,Hoang Phuong Hoa,1999-07-18,AU,946867637081,+84970139403,hoang3705@fictitious-mail.dev,ADDR-001697,Retired,198060621,MEDIUM,2022-03-03T23:59:59Z
CUST-001698,Phan Hoa Chi,1983-05-27,VN,975298903095,+84937539218,phan9991@example-sandbox.test,ADDR-001698,Driver,199839118,LOW,2025-03-21T23:59:59Z
CUST-001699,Phan Giang Thao,2002-10-26,VN,984821392210,+84925749208,phan6032@mail-demo.invalid,ADDR-001699,Factory Worker,472042790,MEDIUM,2023-11-27T23:59:59Z
CUST-001700,Vu Phong Chi,1951-03-26,VN,980944898609,+84994739020,vu3921@mail-demo.invalid,ADDR-001700,Retired,97740831,LOW,2025-08-17T23:59:59Z
CUST-001701,Dang Phong Viet,2004-05-15,VN,977911080550,+84997552528,dang2504@example-sandbox.test,ADDR-001701,Student,58567592,LOW,2023-04-08T23:59:59Z
CUST-001702,Phan Uy Dung,1990-03-07,VN,987494790044,+84971793048,phan485@mail-demo.invalid,ADDR-001702,Driver,402319491,MEDIUM,2021-04-30T23:59:59Z
CUST-001703,Trinh Hoa Minh,1980-11-06,KR,998686420184,+84919129640,trinh6941@fictitious-mail.dev,ADDR-001703,Driver,403146634,LOW,2023-02-03T23:59:59Z
CUST-001704,Huynh Bao Lan,1989-07-11,KR,913989591132,+84966678771,huynh8945@mail-demo.invalid,ADDR-001704,Marketing Specialist,262946849,LOW,2021-11-26T23:59:59Z
CUST-001705,Phan Quang Xuan,2001-09-28,SG,945469895140,+84981230352,phan7472@fictitious-mail.dev,ADDR-001705,Driver,451679665,LOW,2025-08-25T23:59:59Z
CUST-001706,Pham Nam Em,1961-07-23,US,950437211617,+84917531289,pham5246@fictitious-mail.dev,ADDR-001706,Retired,63966457,LOW,2021-10-25T23:59:59Z
CUST-001707,Bui Phong My,1961-12-28,KR,976690117192,+84913103714,bui4708@mail-demo.invalid,ADDR-001707,Student,344556045,MEDIUM,2024-12-17T23:59:59Z
CUST-001708,Bui Cuong Hung,1972-10-09,VN,936827447455,+84924926515,bui8140@fictitious-mail.dev,ADDR-001708,Accountant,439008925,LOW,2022-12-23T23:59:59Z
CUST-001709,Vo An Hanh,1976-05-14,US,923481535048,+84990517043,vo7960@fictitious-mail.dev,ADDR-001709,Marketing Specialist,361066196,LOW,2023-03-12T23:59:59Z
CUST-001710,Duong Linh Nhi,1966-01-15,VN,968921010617,+84973374797,duong4446@mail-demo.invalid,ADDR-001710,Freelancer,445935104,LOW,2022-06-18T23:59:59Z
CUST-001711,Cao Hung Minh,1989-09-13,VN,957910941281,+84996825322,cao4144@example-sandbox.test,ADDR-001711,Marketing Specialist,445248730,LOW,2021-12-08T23:59:59Z
CUST-001712,Dang Minh Quynh,1996-12-10,AU,966525770730,+84929549956,dang7882@mail-demo.invalid,ADDR-001712,Marketing Specialist,162521326,LOW,2020-06-24T23:59:59Z
CUST-001713,Dang Kiet Chi,1991-01-02,AU,966291472005,+84962643935,dang5827@fictitious-mail.dev,ADDR-001713,Driver,164875724,MEDIUM,2020-08-02T23:59:59Z
CUST-001714,Ly Thao Lan,1955-06-06,VN,985912613453,+84986586115,ly8298@example-sandbox.test,ADDR-001714,Marketing Specialist,467199727,MEDIUM,2020-07-24T23:59:59Z
CUST-001715,Doan Diep Em,1962-02-07,VN,995903337517,+84929706285,doan5859@mail-demo.invalid,ADDR-001715,Software Engineer,385583486,LOW,2021-02-09T23:59:59Z
CUST-001716,Do Dung Tuan,1967-08-22,VN,918931521596,+84965197052,do244@mail-demo.invalid,ADDR-001716,Retail Manager,367945521,LOW,2024-01-29T23:59:59Z
CUST-001717,Vo Em Yen,1975-12-26,VN,943340543738,+84916675165,vo1622@example-sandbox.test,ADDR-001717,Sales Associate,404228853,MEDIUM,2024-10-02T23:59:59Z
CUST-001718,Dang Yen Oanh,1988-12-21,VN,948885742926,+84973410883,dang7446@mail-demo.invalid,ADDR-001718,Sales Associate,387837511,LOW,2023-04-09T23:59:59Z
CUST-001719,Le Binh Chi,1993-09-10,VN,935702339287,+84992357168,le8321@mail-demo.invalid,ADDR-001719,Driver,337454007,MEDIUM,2022-06-18T23:59:59Z
CUST-001720,Huynh Tam Uy,1992-06-21,SG,989326209659,+84986903572,huynh9305@mail-demo.invalid,ADDR-001720,Student,120947530,MEDIUM,2025-04-09T23:59:59Z
CUST-001721,Vo Dung Oanh,1999-01-14,VN,943216196015,+84989312100,vo5387@fictitious-mail.dev,ADDR-001721,Marketing Specialist,396012020,LOW,2025-07-10T23:59:59Z
CUST-001722,Pham Em Linh,1980-03-04,KR,953287809267,+84944363432,pham4303@example-sandbox.test,ADDR-001722,Retail Manager,442194699,MEDIUM,2023-12-11T23:59:59Z
CUST-001723,Ho Nam Linh,1983-05-23,VN,966392928795,+84954924044,ho7423@mail-demo.invalid,ADDR-001723,Software Engineer,216263838,HIGH,2023-05-28T23:59:59Z
CUST-001724,Bui Lan Minh,1963-04-13,AU,926344663797,+84979682994,bui4925@example-sandbox.test,ADDR-001724,Retired,118338822,LOW,2022-03-09T23:59:59Z
CUST-001725,Nguyen Hai Hoa,1948-12-19,SG,975137246081,+84948125912,nguyen7313@fictitious-mail.dev,ADDR-001725,Retired,140970512,MEDIUM,2023-11-26T23:59:59Z
CUST-001726,Dang Quynh Van,1979-10-27,US,926103722712,+84972383239,dang6218@example-sandbox.test,ADDR-001726,Marketing Specialist,154130236,LOW,2020-09-27T23:59:59Z
CUST-001727,Nguyen Yen Hanh,1995-04-17,VN,999655669116,+84966613331,nguyen3167@mail-demo.invalid,ADDR-001727,Driver,294798337,MEDIUM,2024-12-20T23:59:59Z
CUST-001728,Ho Linh Linh,2006-08-11,VN,918971533956,+84956696130,ho2680@fictitious-mail.dev,ADDR-001728,Student,65004972,LOW,2021-11-17T23:59:59Z
CUST-001729,Cao Son Hanh,2004-06-22,AU,964338422131,+84933596918,cao4305@fictitious-mail.dev,ADDR-001729,Student,42130528,LOW,2021-12-21T23:59:59Z
CUST-001730,Ngo Uy Van,1965-06-22,VN,986861442727,+84930945326,ngo5728@mail-demo.invalid,ADDR-001730,Retired,67890941,LOW,2023-03-07T23:59:59Z
CUST-001731,Vo Bao Hoa,1982-10-14,US,973257128990,+84960524625,vo157@mail-demo.invalid,ADDR-001731,Civil Servant,161431445,LOW,2020-05-03T23:59:59Z
CUST-001732,Duong Bao Hoa,1996-06-24,JP,939559704587,+84928692200,duong9633@fictitious-mail.dev,ADDR-001732,Retired,331961804,LOW,2020-12-05T23:59:59Z
CUST-001733,Dang Khoa Linh,2002-11-01,US,926483471341,+84960359473,dang5480@mail-demo.invalid,ADDR-001733,Student,56563241,MEDIUM,2021-09-24T23:59:59Z
CUST-001734,Trinh Em Hoa,1963-10-26,US,957723238200,+84917538649,trinh7848@mail-demo.invalid,ADDR-001734,Retired,68376576,MEDIUM,2024-07-15T23:59:59Z
CUST-001735,Pham Hanh Oanh,1963-11-16,JP,968449271533,+84937210198,pham1703@fictitious-mail.dev,ADDR-001735,Retired,174738260,LOW,2022-01-31T23:59:59Z
CUST-001736,Cao Trang Nga,1956-08-18,KR,972144273611,+84985589440,cao8834@fictitious-mail.dev,ADDR-001736,Retail Manager,479451985,LOW,2022-10-18T23:59:59Z
CUST-001737,Nguyen Chi Dao,2000-06-09,JP,956447380498,+84989243428,nguyen5816@mail-demo.invalid,ADDR-001737,Teacher,154790612,MEDIUM,2023-03-16T23:59:59Z
CUST-001738,Huynh Viet Linh,1973-05-20,VN,942816610509,+84970314807,huynh1307@example-sandbox.test,ADDR-001738,Factory Worker,337816451,LOW,2021-06-15T23:59:59Z
CUST-001739,Pham Nhi Em,1999-12-08,US,990776089955,+84913145143,pham432@example-sandbox.test,ADDR-000813,Student,29003695,MEDIUM,2022-10-19T23:59:59Z
CUST-001740,Vu Nhi Quang,1964-10-03,VN,934419825507,+84968252505,vu8764@fictitious-mail.dev,ADDR-001740,Software Engineer,400499890,LOW,2022-11-25T23:59:59Z
CUST-001741,Pham Hai Phuong,2003-03-27,AU,932670151721,+84910262883,pham6705@example-sandbox.test,ADDR-001741,Software Engineer,467668534,MEDIUM,2023-01-21T23:59:59Z
CUST-001742,Mai Tuan Phuong,1954-04-02,VN,957603325210,+84918657052,mai8519@example-sandbox.test,ADDR-000216,Retired,64493851,LOW,2025-08-20T23:59:59Z
CUST-001743,Vo Hieu Yen,2001-02-20,AU,918752708430,+84911345171,vo2233@example-sandbox.test,ADDR-001743,Student,48353591,LOW,2024-08-28T23:59:59Z
CUST-001744,Huynh Khoa Trang,1966-11-24,SG,960428907243,+84945422655,huynh3253@fictitious-mail.dev,ADDR-001744,Sales Associate,431250091,LOW,2024-05-10T23:59:59Z
CUST-001745,Do Hai Nam,2006-06-26,VN,939786002086,+84973156467,do5925@mail-demo.invalid,ADDR-001745,Student,48327143,LOW,2021-05-24T23:59:59Z
CUST-001746,Hoang Hai Nam,1991-10-14,SG,969885331530,+84932250681,hoang9040@mail-demo.invalid,ADDR-001746,Retired,379068862,LOW,2023-09-18T23:59:59Z
CUST-001747,Dang Chi Phuong,1998-09-13,VN,980211114433,+84969147802,dang2945@fictitious-mail.dev,ADDR-001747,Nurse,205489174,MEDIUM,2022-08-21T23:59:59Z
CUST-001748,Do Viet Hung,1949-04-23,VN,970009110883,+84971765027,do6116@mail-demo.invalid,ADDR-001748,Retired,79274393,LOW,2023-04-30T23:59:59Z
CUST-001749,Bui Cuong Viet,1987-04-24,JP,940450242686,+84968999537,bui9669@fictitious-mail.dev,ADDR-001749,Retail Manager,346253316,LOW,2021-10-07T23:59:59Z
CUST-001750,Duong Bao Minh,2003-07-09,VN,924311583672,+84931277857,duong5369@example-sandbox.test,ADDR-001750,Accountant,381306193,MEDIUM,2022-01-20T23:59:59Z
CUST-001751,Phan Uy Dung,1983-11-13,VN,989167082517,+84989540293,phan3317@fictitious-mail.dev,ADDR-001751,Driver,400111321,LOW,2025-04-02T23:59:59Z
CUST-001752,Dang Linh Quynh,2003-02-25,VN,966888845139,+84997366137,dang3124@fictitious-mail.dev,ADDR-001752,Student,57243377,LOW,2021-09-28T23:59:59Z
CUST-001753,Hoang Nam Tuan,1965-09-20,AU,913534519334,+84983608713,hoang8429@fictitious-mail.dev,ADDR-001753,Freelancer,403842597,MEDIUM,2022-08-09T23:59:59Z
CUST-001754,Trinh Binh Trang,1996-11-17,VN,947666317083,+84938107900,trinh7995@mail-demo.invalid,ADDR-001754,Factory Worker,399762436,LOW,2023-10-20T23:59:59Z
CUST-001755,Mai Em Trang,1958-04-17,VN,943064498661,+84916262215,mai9688@example-sandbox.test,ADDR-001755,Driver,283439437,HIGH,2021-03-07T23:59:59Z
CUST-001756,Duong Lan Kiet,2001-03-13,SG,950547777567,+84962029308,duong121@mail-demo.invalid,ADDR-001756,Student,32257250,LOW,2025-01-31T23:59:59Z
CUST-001757,Bui Uy Viet,1990-02-18,SG,910716217245,+84965633923,bui3583@mail-demo.invalid,ADDR-001757,Consultant,568627574,LOW,2025-02-26T23:59:59Z
CUST-001758,Pham Chi Binh,2005-03-25,SG,940341519791,+84963278715,pham2784@mail-demo.invalid,ADDR-001758,Student,68212083,LOW,2022-04-19T23:59:59Z
CUST-001759,Le Son Cuong,2004-04-27,US,976423492076,+84929169734,le8044@mail-demo.invalid,ADDR-001759,Student,71279333,LOW,2025-03-18T23:59:59Z
CUST-001760,Nguyen Hanh Diep,1950-06-03,VN,990889427139,+84946521435,nguyen6191@mail-demo.invalid,ADDR-001760,Retired,77723022,LOW,2023-04-24T23:59:59Z
CUST-001761,Mai Khanh Tam,2005-11-27,VN,988760971673,+84994794224,mai6875@example-sandbox.test,ADDR-001761,Student,30265513,LOW,2023-12-09T23:59:59Z
CUST-001762,Cao Hai Hieu,1961-01-01,KR,924166710869,+84962592989,cao2321@fictitious-mail.dev,ADDR-001762,Retired,154297458,LOW,2025-07-25T23:59:59Z
CUST-001763,Mai Quang Bao,1978-07-28,VN,934235782646,+84917872454,mai1601@fictitious-mail.dev,ADDR-001763,Teacher,275936157,MEDIUM,2022-10-22T23:59:59Z
CUST-001764,Pham Quynh Yen,1957-02-24,AU,935447630897,+84962329198,pham7561@example-sandbox.test,ADDR-001764,Marketing Specialist,304439687,LOW,2023-02-11T23:59:59Z
CUST-001765,Ngo Viet Xuan,2003-03-01,VN,913815060082,+84944506224,ngo9105@example-sandbox.test,ADDR-001072,Teacher,367918474,HIGH,2022-02-02T23:59:59Z
CUST-001766,Pham Hieu My,1973-02-28,VN,988869893003,+84959419358,pham5819@mail-demo.invalid,ADDR-001766,Retail Manager,216974973,HIGH,2023-10-13T23:59:59Z
CUST-001767,Hoang My Hung,1992-07-21,VN,994968733801,+84913329229,hoang9266@fictitious-mail.dev,ADDR-001767,Accountant,229053779,LOW,2024-03-31T23:59:59Z
CUST-001768,Ngo An Lan,1966-06-11,VN,936114523455,+84944172610,ngo1529@example-sandbox.test,ADDR-001768,Freelancer,211160524,LOW,2023-08-21T23:59:59Z
CUST-001769,Cao Chi Yen,2004-09-06,KR,970617500012,+84935223298,cao3346@mail-demo.invalid,ADDR-001769,Factory Worker,263968397,MEDIUM,2022-08-04T23:59:59Z
CUST-001770,Ho Tam Cuong,1972-08-13,VN,985005317344,+84957728178,ho6266@mail-demo.invalid,ADDR-001770,Student,339469184,MEDIUM,2021-08-18T23:59:59Z
CUST-001771,Mai Hieu Lan,1958-03-17,SG,955649674212,+84924370481,mai4111@mail-demo.invalid,ADDR-001771,Retired,61111960,LOW,2024-12-31T23:59:59Z
CUST-001772,Pham Dao Uy,1956-04-26,AU,918082121718,+84955481326,pham3191@mail-demo.invalid,ADDR-001772,Retired,131146587,HIGH,2024-08-18T23:59:59Z
CUST-001773,Ly Oanh Diep,1992-10-28,VN,913154458674,+84954074654,ly209@example-sandbox.test,ADDR-001773,Teacher,154986289,LOW,2024-11-15T23:59:59Z
CUST-001774,Vu Trang Oanh,1982-09-21,VN,923940103109,+84995058581,vu5201@fictitious-mail.dev,ADDR-001774,Factory Worker,211271864,LOW,2023-01-12T23:59:59Z
CUST-001775,Huynh Quang Nga,1986-04-22,AU,987648054429,+84999493203,huynh661@example-sandbox.test,ADDR-001775,Freelancer,143026564,LOW,2021-06-07T23:59:59Z
CUST-001776,Mai Trang My,1979-02-21,US,998995918534,+84921643196,mai9553@mail-demo.invalid,ADDR-001776,Retired,413834637,MEDIUM,2021-02-15T23:59:59Z
CUST-001777,Phan Em Uy,1971-02-07,SG,929591655503,+84965573433,phan2038@mail-demo.invalid,ADDR-001777,Teacher,254212288,MEDIUM,2024-08-04T23:59:59Z
CUST-001778,Pham Son Tuan,1977-05-15,VN,996175130273,+84923114809,pham6496@fictitious-mail.dev,ADDR-001778,Retail Manager,344175330,LOW,2021-03-22T23:59:59Z
CUST-001779,Pham Thao Xuan,1997-09-24,VN,958982387855,+84968192673,pham161@fictitious-mail.dev,ADDR-001779,Retail Manager,374435201,HIGH,2023-08-15T23:59:59Z
CUST-001780,Phan Quang Cuong,1962-07-27,VN,944695572427,+84985695361,phan3198@fictitious-mail.dev,ADDR-001780,Retired,89196386,LOW,2023-02-09T23:59:59Z
